image_path	error_labels
sample_0	RedTongue,RedDot,FurWhite,SmoothCoating
sample_1	ThinTongue,RedDot,Crack,Toothmark
sample_2	ChubbyTongue,ThinTongue,RedDot,Toothmark
sample_3	ChubbyTongue,ThinTongue,RedDot,Crack,FurYellow
sample_4	PurpleTongue,ChubbyTongue,SmoothCoating
sample_5	RedTongue,PurpleTongue,Crack,FurWhite,SmoothCoating
sample_6	ChubbyTongue,Crack,Toothmark,FurWhite
sample_7	RedDot,Crack
sample_8	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,FurYellow
sample_9	PeelingCoating,RedTongue,ChubbyTongue,FurWhite,FurYellow,SmoothCoating
sample_10	ChubbyTongue
sample_11	ThinTongue,RedDot,Toothmark
sample_12	ChubbyTongue,RedDot,Toothmark
sample_13	RedTongue,PurpleTongue,RedDot,Toothmark,FurWhite
sample_14	ChubbyTongue,Crack
sample_15	ThinTongue,RedDot,Toothmark,FurWhite
sample_16	PurpleTongue,Crack,FurWhite
sample_17	ChubbyTongue,RedDot,Crack
sample_18	RedTongue,PurpleTongue,ChubbyTongue,Crack,FurWhite,FurYellow,SmoothCoating
sample_19	PurpleTongue,ChubbyTongue,Crack,FurYellow,FurBlack
sample_20	ChubbyTongue,FurYellow
sample_21	RedTongue,RedDot,Toothmark,FurWhite
sample_22	ChubbyTongue,RedDot,Crack
sample_23	RedTongue,RedDot,Crack,FurWhite,FurYellow
sample_24	ThinTongue,Crack,Toothmark,FurWhite
sample_25	PeelingCoating,Crack,FurWhite,SmoothCoating
sample_26	ChubbyTongue,Crack,FurWhite
sample_27	ChubbyTongue,RedDot,Toothmark
sample_28	ChubbyTongue,ThinTongue,Toothmark
sample_30	ChubbyTongue,RedDot,Crack
sample_31	RedTongue,ThinTongue,RedDot,Crack,Toothmark
sample_32	ChubbyTongue
sample_33	ChubbyTongue,RedDot,Crack,Toothmark,SmoothCoating
sample_34	RedTongue,ChubbyTongue,ThinTongue,RedDot,Crack,FurWhite,FurBlack,SmoothCoating
sample_35	Crack,Toothmark
sample_36	ChubbyTongue,RedDot
sample_37	PurpleTongue,Toothmark
sample_38	ChubbyTongue,ThinTongue,RedDot,Crack
sample_39	PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite
sample_40	PeelingCoating,RedTongue,RedDot,Crack,SmoothCoating
sample_41	Crack
sample_42	RedTongue,ChubbyTongue,RedDot,SmoothCoating
sample_43	PeelingCoating,PurpleTongue
sample_44	ChubbyTongue,ThinTongue,RedDot,Crack
sample_45	PeelingCoating,ThinTongue
sample_46	ChubbyTongue,RedDot,Crack
sample_47	ChubbyTongue,ThinTongue,Toothmark
sample_48	ChubbyTongue,RedDot,Crack,Toothmark
sample_49	PurpleTongue,RedDot,Crack,Toothmark,FurYellow
sample_50	RedTongue,ChubbyTongue,ThinTongue,Toothmark
sample_51	ChubbyTongue,FurYellow
sample_52	RedDot,Toothmark
sample_53	ChubbyTongue,ThinTongue,Crack
sample_54	ChubbyTongue,RedDot,Toothmark,FurYellow
sample_55	RedTongue,ChubbyTongue,ThinTongue,RedDot,Toothmark,FurWhite,SmoothCoating
sample_56	PeelingCoating,ChubbyTongue,FurYellow
sample_57	ChubbyTongue,Crack
sample_58	ChubbyTongue,ThinTongue,Toothmark
sample_59	ChubbyTongue,RedDot,Crack
sample_60	Crack
sample_61	RedTongue,ChubbyTongue,ThinTongue,Toothmark
sample_62	ChubbyTongue,ThinTongue,RedDot,Toothmark
sample_63	RedTongue,ChubbyTongue,FurYellow
sample_64	ChubbyTongue,RedDot,Toothmark,FurWhite
sample_65	ChubbyTongue,ThinTongue,RedDot,Toothmark,FurWhite
sample_66	ChubbyTongue,ThinTongue,RedDot,Crack
