image_path	error_labels
sample_0	RedTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,FurWhite
sample_1	ThinTongue,Crack,Toothmark
sample_2	RedDot,Toothmark
sample_3	ThinTongue,RedDot,Crack,Toothmark
sample_4	PurpleTongue,ChubbyTongue
sample_5	RedTongue,PurpleTongue,Crack,Toothmark,FurWhite
sample_6	RedTongue,ChubbyTongue,Crack,FurWhite,FurYellow
sample_7	RedTongue,PurpleTongue,RedDot,Crack
sample_8	RedTongue,RedDot,Crack,FurYellow,FurBlack
sample_9	RedTongue,ThinTongue,Toothmark,FurWhite,FurYellow
sample_10	Crack
sample_11	RedTongue,PurpleTongue,ThinTongue,Toothmark
sample_12	ChubbyTongue,RedDot,Toothmark
sample_13	RedTongue,Toothmark,FurWhite
sample_14	ChubbyTongue,ThinTongue,Crack,Toothmark,FurYellow
sample_15	PurpleTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_16	Crack,Toothmark,FurWhite
sample_17	ChubbyTongue,RedDot,Crack,Toothmark
sample_18	PurpleTongue,ChubbyTongue,Crack,FurWhite,FurYellow,SmoothCoating
sample_19	PurpleTongue,ChubbyTongue,Toothmark,FurYellow,SmoothCoating
sample_20	ChubbyTongue
sample_21	RedTongue,RedDot,Toothmark,FurWhite
sample_22	RedDot,Crack
sample_23	RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite
sample_24	PurpleTongue,Crack,Toothmark
sample_25	Crack,Toothmark,FurWhite,SmoothCoating
sample_26	ChubbyTongue,Crack,FurWhite
sample_27	ChubbyTongue,RedDot
sample_28	RedTongue,PurpleTongue,ChubbyTongue,Crack,Toothmark
sample_30	ChubbyTongue,RedDot,Crack
sample_31	RedDot,Toothmark
sample_32	ChubbyTongue,SmoothCoating
sample_33	ChubbyTongue,Toothmark,SmoothCoating
sample_34	RedTongue,RedDot,Crack,FurWhite,SmoothCoating
sample_35	PurpleTongue,ThinTongue,RedDot,Toothmark,SmoothCoating
sample_36	ChubbyTongue,RedDot,Crack
sample_37	ThinTongue,Toothmark,SmoothCoating
sample_38	RedDot
sample_39	PurpleTongue,RedDot,Toothmark,FurWhite
sample_40	RedTongue,ChubbyTongue,RedDot,Toothmark,SmoothCoating
sample_41	RedTongue,Crack
sample_42	PeelingCoating,ChubbyTongue,RedDot,Toothmark,SmoothCoating
sample_43	RedTongue,PurpleTongue,RedDot,FurYellow
sample_44	ChubbyTongue,RedDot,Crack
sample_45	ChubbyTongue
sample_46	ChubbyTongue,RedDot,Crack
sample_47	PurpleTongue,ChubbyTongue,Crack,Toothmark
sample_48	ChubbyTongue,RedDot,Crack,Toothmark
sample_49	RedDot,Crack
sample_50	RedTongue,Crack,Toothmark
sample_51	ChubbyTongue,FurYellow
sample_52	RedDot,Toothmark
sample_53	ChubbyTongue,Crack,FurYellow
sample_54	ChubbyTongue,Toothmark,FurYellow
sample_55	PurpleTongue,RedDot,Crack,Toothmark,FurWhite
sample_57	Crack,Toothmark
sample_58	PurpleTongue,ChubbyTongue,Toothmark
sample_59	ChubbyTongue,RedDot
sample_60	Crack
sample_61	Toothmark
sample_62	RedTongue,PurpleTongue,ChubbyTongue,Crack,Toothmark
sample_63	FurYellow
sample_64	ThinTongue,RedDot,Crack,Toothmark,FurWhite
sample_65	RedDot,Crack,Toothmark,FurWhite
sample_66	RedTongue,ChubbyTongue,RedDot,Crack
sample_67	PurpleTongue,RedDot,Toothmark,FurWhite
sample_68	ChubbyTongue,RedDot,Crack,Toothmark
sample_69	PeelingCoating,Crack,FurWhite,FurYellow
sample_70	ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_71	PurpleTongue,ChubbyTongue,Crack,FurWhite
sample_72	ChubbyTongue,RedDot,Crack
sample_73	Toothmark
sample_74	RedTongue,ChubbyTongue,RedDot,FurYellow
sample_75	PurpleTongue,Crack,Toothmark,FurWhite
sample_76	RedDot,Crack,FurWhite
sample_77	RedTongue,PurpleTongue,Crack
sample_78	RedTongue,PurpleTongue,ThinTongue,Toothmark
sample_79	PurpleTongue,Crack,Toothmark,FurWhite
sample_80	RedTongue,PurpleTongue,ChubbyTongue,Crack
sample_81	ChubbyTongue,ThinTongue,RedDot,Crack
sample_82	RedTongue,PurpleTongue,ChubbyTongue,Crack
sample_83	RedTongue,PurpleTongue,ThinTongue,RedDot,Crack,FurWhite
sample_84	RedTongue,RedDot,Crack,FurWhite
sample_85	RedTongue
sample_86	PurpleTongue,Crack,FurWhite
sample_87	ChubbyTongue,RedDot,Crack
sample_88	RedTongue,ThinTongue,Crack
sample_89	HealthyTongue,ChubbyTongue,RedDot,FurYellow
sample_90	PurpleTongue,RedDot,Crack,FurWhite
sample_91	ChubbyTongue,RedDot,Toothmark
sample_92	PeelingCoating,RedTongue,RedDot,Crack,FurWhite
