image_path	error_labels
sample_0	PeelingCoating,RedTongue,RedDot,FurWhite,FurYellow,SmoothCoating
sample_1	PeelingCoating,RedTongue,RedDot,Crack,Toothmark,FurYellow
sample_2	RedTongue,ChubbyTongue,ThinTongue,RedDot,Toothmark,FurYellow
sample_3	ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark
sample_4	PurpleTongue,ChubbyTongue,ThinTongue,FurYellow,SmoothCoating
sample_5	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_6	PeelingCoating,RedTongue,ChubbyTongue,Crack,Toothmark,FurWhite
sample_7	PeelingCoating,RedTongue,RedDot,Crack,FurYellow
sample_8	RedTongue,ThinTongue,RedDot,Crack,FurYellow,FurBlack
sample_9	PeelingCoating,RedTongue,ThinTongue,RedDot,FurWhite,FurYellow,SmoothCoating
sample_10	RedTongue,ChubbyTongue,Crack,Toothmark,FurYellow
sample_11	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_12	RedTongue,ChubbyTongue,RedDot
sample_13	PeelingCoating,RedTongue,RedDot,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_14	RedTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,FurYellow
sample_15	PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite,SmoothCoating
sample_16	PeelingCoating,RedTongue,PurpleTongue,RedDot,Crack,Toothmark,FurWhite,SmoothCoating
sample_17	ChubbyTongue,RedDot,Crack,Toothmark
sample_18	PurpleTongue,ChubbyTongue,Crack,FurWhite,SmoothCoating
sample_19	RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_20	RedTongue,PurpleTongue,ChubbyTongue,Crack,FurYellow
sample_21	PeelingCoating,RedTongue,ChubbyTongue,RedDot,FurWhite,SmoothCoating
sample_22	ChubbyTongue,RedDot,Crack,Toothmark
sample_23	PeelingCoating,RedTongue,RedDot,Crack,FurWhite,FurYellow,SmoothCoating
sample_24	PurpleTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,SmoothCoating
sample_25	PeelingCoating,ThinTongue,RedDot,Crack,FurWhite,FurYellow,SmoothCoating
sample_26	PurpleTongue,ChubbyTongue,Crack,FurWhite
sample_27	ChubbyTongue,ThinTongue,RedDot,FurYellow
sample_28	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_29	RedTongue,Toothmark
sample_30	ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark,FurYellow
sample_31	PurpleTongue,ThinTongue,RedDot,Toothmark,FurYellow,SmoothCoating
sample_32	PeelingCoating,ChubbyTongue,RedDot,Crack,SmoothCoating
sample_33	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,SmoothCoating
sample_34	RedTongue,ChubbyTongue,RedDot,Crack,FurWhite,FurYellow
sample_35	RedTongue,ThinTongue,RedDot,Crack,Toothmark
sample_36	ChubbyTongue,ThinTongue,RedDot,Crack,FurYellow
sample_37	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,RedDot,Toothmark,SmoothCoating
sample_38	ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark,FurYellow
sample_39	PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_40	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,SmoothCoating
sample_41	RedTongue,ChubbyTongue,Crack,Toothmark
sample_42	RedTongue,PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurYellow,SmoothCoating
sample_43	PeelingCoating,RedTongue,RedDot,FurYellow
sample_44	ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark,FurYellow
sample_45	PeelingCoating,RedTongue,ThinTongue,Toothmark,SmoothCoating
sample_46	ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark
sample_47	PurpleTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_48	RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurYellow
sample_49	ChubbyTongue,RedDot,Crack,Toothmark
sample_50	RedTongue,PurpleTongue,ChubbyTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_51	RedTongue,ChubbyTongue,RedDot,Toothmark,FurYellow
sample_52	RedTongue,PurpleTongue,RedDot,FurYellow
sample_53	ChubbyTongue,Crack,Toothmark
sample_54	RedTongue,ChubbyTongue,RedDot,Toothmark,FurYellow
sample_55	PurpleTongue,ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark,FurWhite
sample_56	RedTongue,ChubbyTongue,Toothmark,FurYellow
sample_57	ThinTongue,Crack,Toothmark,FurYellow
sample_58	PurpleTongue,ChubbyTongue,ThinTongue,Toothmark,SmoothCoating
sample_59	RedTongue,ChubbyTongue,RedDot,Crack,FurYellow
sample_60	RedTongue,Crack,Toothmark,FurYellow
sample_61	PurpleTongue,ChubbyTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_62	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,Crack,Toothmark,FurYellow,SmoothCoating
sample_63	RedTongue,PurpleTongue,ChubbyTongue,ThinTongue,RedDot,FurYellow,FurBlack
sample_64	RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_65	PurpleTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurYellow
sample_66	ChubbyTongue,ThinTongue,RedDot,Crack,Toothmark,FurYellow
sample_67	PeelingCoating,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurBlack
sample_68	ThinTongue,RedDot,Toothmark,FurYellow
sample_69	PeelingCoating,RedDot,Crack,Toothmark,FurWhite,FurYellow,SmoothCoating
sample_70	ThinTongue,RedDot,Crack,Toothmark,FurYellow
sample_71	RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurBlack
sample_72	RedTongue,ThinTongue,RedDot,Crack,FurYellow
sample_73	PurpleTongue,ChubbyTongue,Crack,Toothmark,FurYellow
sample_74	PeelingCoating,RedTongue,PurpleTongue,ChubbyTongue,RedDot,FurYellow
sample_75	PeelingCoating,RedTongue,ChubbyTongue,RedDot,Crack,Toothmark,FurWhite,FurBlack
sample_76	RedTongue,RedDot,Toothmark,FurWhite,FurYellow
